Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round,EventName,Time_Seconds
0 days 00:48:36.333000,15.3,56.5,1024.4,False,21.8,63,2.3,2,Chinese Grand Prix,2916.333
0 days 00:49:36.327000,15.4,56.3,1024.4,False,21.8,92,2.6,2,Chinese Grand Prix,2976.327
0 days 00:50:36.328000,15.4,56.0,1024.4,False,21.8,70,2.2,2,Chinese Grand Prix,3036.328
0 days 00:51:36.352000,15.4,56.0,1024.4,False,21.7,67,2.0,2,Chinese Grand Prix,3096.352
0 days 00:52:36.353000,15.4,55.6,1024.4,False,21.5,85,2.3,2,Chinese Grand Prix,3156.353
0 days 00:53:36.421000,15.4,55.6,1024.4,False,21.6,77,3.0,2,Chinese Grand Prix,3216.421
0 days 00:54:36.345000,15.4,55.8,1024.4,False,21.0,96,3.1,2,Chinese Grand Prix,3276.345
0 days 00:55:36.349000,15.4,55.8,1024.4,False,21.2,77,2.6,2,Chinese Grand Prix,3336.349
0 days 00:56:36.365000,15.4,55.8,1024.4,False,21.2,77,2.6,2,Chinese Grand Prix,3396.365
0 days 00:57:36.392000,15.2,56.5,1024.5,False,21.1,93,2.3,2,Chinese Grand Prix,3456.392
0 days 00:58:36.388000,15.2,56.6,1024.5,False,21.1,84,1.6,2,Chinese Grand Prix,3516.388
0 days 00:59:36.406000,15.3,56.8,1024.5,False,21.1,84,2.2,2,Chinese Grand Prix,3576.406
0 days 01:00:36.428000,15.3,56.5,1024.5,False,21.3,96,2.4,2,Chinese Grand Prix,3636.428
0 days 01:01:36.433000,15.3,56.2,1024.5,False,20.8,86,1.7,2,Chinese Grand Prix,3696.433
0 days 01:02:36.452000,15.3,56.1,1024.5,False,21.1,109,1.8,2,Chinese Grand Prix,3756.452
0 days 01:03:36.445000,15.3,56.1,1024.5,False,21.0,108,1.6,2,Chinese Grand Prix,3816.445
0 days 01:04:36.471000,15.3,55.9,1024.4,False,21.0,98,1.6,2,Chinese Grand Prix,3876.471
0 days 01:05:36.478000,15.3,55.5,1024.5,False,20.9,87,2.7,2,Chinese Grand Prix,3936.478
0 days 01:06:36.493000,15.3,55.4,1024.5,False,20.3,121,2.4,2,Chinese Grand Prix,3996.493
0 days 01:07:36.481000,15.3,55.4,1024.5,False,20.3,121,2.4,2,Chinese Grand Prix,4056.481
0 days 01:08:36.515999999,15.2,56.0,1024.4,False,20.8,77,1.8,2,Chinese Grand Prix,4116.515999999
0 days 01:09:36.511999999,15.1,56.6,1024.4,False,20.9,83,3.1,2,Chinese Grand Prix,4176.511999999
0 days 01:10:36.488999999,15.2,56.7,1024.3,False,20.8,101,3.3,2,Chinese Grand Prix,4236.488999999
0 days 01:11:36.482000,15.2,56.3,1024.4,False,20.3,88,3.1,2,Chinese Grand Prix,4296.482
0 days 01:12:36.497999999,15.2,55.9,1024.3,False,20.5,92,2.6,2,Chinese Grand Prix,4356.497999999
0 days 01:13:36.517000,15.1,56.3,1024.3,False,20.5,93,3.2,2,Chinese Grand Prix,4416.517
0 days 01:14:36.491000,15.1,56.5,1024.3,False,20.5,88,2.7,2,Chinese Grand Prix,4476.491
0 days 01:15:36.519000,15.1,56.5,1024.3,False,20.6,86,2.7,2,Chinese Grand Prix,4536.519
0 days 01:16:36.529000,15.1,56.3,1024.2,False,20.3,91,3.3,2,Chinese Grand Prix,4596.529
0 days 01:17:36.545000,15.1,56.6,1024.3,False,20.4,61,2.7,2,Chinese Grand Prix,4656.545
0 days 01:18:36.542000,15.1,56.6,1024.3,False,20.4,61,2.7,2,Chinese Grand Prix,4716.542
0 days 01:19:36.547000,15.1,56.9,1024.3,False,20.4,77,3.3,2,Chinese Grand Prix,4776.547
0 days 01:20:36.563000,15.1,56.5,1024.4,False,20.5,81,3.9,2,Chinese Grand Prix,4836.563
0 days 01:21:36.564000,15.1,57.0,1024.3,False,20.2,83,2.5,2,Chinese Grand Prix,4896.564
0 days 01:22:36.552000,15.1,56.9,1024.4,False,20.2,77,3.3,2,Chinese Grand Prix,4956.552
0 days 01:23:36.583000,15.1,57.2,1024.5,False,20.0,87,2.8,2,Chinese Grand Prix,5016.583
0 days 01:24:36.583000,15.0,57.4,1024.4,False,20.1,91,2.4,2,Chinese Grand Prix,5076.583
0 days 01:25:36.588000,15.0,57.4,1024.4,False,20.2,93,2.0,2,Chinese Grand Prix,5136.588
0 days 01:26:36.568000,15.0,57.5,1024.5,False,20.3,76,3.0,2,Chinese Grand Prix,5196.568
0 days 01:27:36.608000,15.0,57.3,1024.5,False,20.2,77,2.9,2,Chinese Grand Prix,5256.608
0 days 01:28:36.598000,15.0,57.4,1024.6,False,20.1,84,3.1,2,Chinese Grand Prix,5316.598
0 days 01:29:36.597000,15.0,57.4,1024.6,False,20.1,84,3.1,2,Chinese Grand Prix,5376.597
0 days 01:30:36.581000,14.9,57.3,1024.6,False,20.0,95,4.1,2,Chinese Grand Prix,5436.581
0 days 01:31:36.592000,14.9,57.6,1024.6,False,20.0,85,3.0,2,Chinese Grand Prix,5496.592
0 days 01:32:36.630000,15.0,57.4,1024.7,False,19.9,93,2.5,2,Chinese Grand Prix,5556.63
0 days 01:33:36.635000,15.0,57.4,1024.5,False,20.0,84,2.4,2,Chinese Grand Prix,5616.635
0 days 01:34:36.631000,15.0,57.3,1024.5,False,19.9,67,2.2,2,Chinese Grand Prix,5676.631
0 days 01:35:36.649000,15.0,57.5,1024.6,False,20.1,86,2.8,2,Chinese Grand Prix,5736.649
0 days 01:36:36.641000,15.0,57.5,1024.5,False,19.9,97,3.1,2,Chinese Grand Prix,5796.641
0 days 01:37:36.636000,14.9,57.5,1024.5,False,19.7,112,2.3,2,Chinese Grand Prix,5856.636
0 days 01:38:36.635000,14.9,57.7,1024.5,False,19.9,92,3.3,2,Chinese Grand Prix,5916.635
0 days 01:39:36.643000,14.9,57.8,1024.5,False,19.9,79,3.3,2,Chinese Grand Prix,5976.643
-1 days +23:11:04.261000,19.4,46.1,1012.1,False,37.0,115,3.1,3,Japanese Grand Prix,-2935.739
-1 days +23:12:04.263000,19.4,45.7,1012.1,False,38.0,140,1.9,3,Japanese Grand Prix,-2875.737
-1 days +23:13:04.265000,19.4,44.7,1012.0,False,37.3,124,3.3,3,Japanese Grand Prix,-2815.735
-1 days +23:14:04.264000,19.5,45.0,1012.1,False,37.7,126,2.3,3,Japanese Grand Prix,-2755.736
-1 days +23:15:04.266000,19.5,45.0,1012.1,False,37.4,118,2.5,3,Japanese Grand Prix,-2695.734
-1 days +23:16:04.266000,19.5,45.4,1012.1,False,38.1,125,2.7,3,Japanese Grand Prix,-2635.734
-1 days +23:17:04.268000,19.4,46.0,1012.0,False,37.8,121,2.9,3,Japanese Grand Prix,-2575.732
-1 days +23:18:04.262000,19.5,46.0,1012.0,False,38.2,144,2.4,3,Japanese Grand Prix,-2515.738
-1 days +23:19:04.276000,19.5,46.3,1012.1,False,38.2,135,2.7,3,Japanese Grand Prix,-2455.724
-1 days +23:20:04.268000,19.4,48.9,1012.0,False,37.8,128,3.5,3,Japanese Grand Prix,-2395.732
-1 days +23:21:04.268000,19.3,49.8,1012.0,False,38.3,116,2.4,3,Japanese Grand Prix,-2335.732
-1 days +23:22:04.268000,19.3,51.6,1012.0,False,37.9,133,3.4,3,Japanese Grand Prix,-2275.732
-1 days +23:23:04.271000,19.2,50.3,1012.0,False,37.5,127,3.4,3,Japanese Grand Prix,-2215.729
-1 days +23:24:04.270000,19.1,51.0,1012.1,False,37.8,132,2.1,3,Japanese Grand Prix,-2155.73
-1 days +23:25:04.272000,18.9,52.0,1012.1,False,37.7,129,2.4,3,Japanese Grand Prix,-2095.728
-1 days +23:26:04.271000,18.8,51.9,1012.0,False,37.3,128,2.5,3,Japanese Grand Prix,-2035.729
-1 days +23:27:04.273000,18.8,52.3,1012.0,False,36.8,117,1.0,3,Japanese Grand Prix,-1975.727
-1 days +23:28:04.280000,18.7,52.9,1012.1,False,37.0,133,2.2,3,Japanese Grand Prix,-1915.72
-1 days +23:29:04.276000,18.6,52.1,1012.0,False,37.1,122,2.3,3,Japanese Grand Prix,-1855.724
-1 days +23:30:04.277000,18.4,51.8,1012.0,False,36.8,125,3.7,3,Japanese Grand Prix,-1795.723
-1 days +23:31:04.276000,18.5,52.4,1012.0,False,37.2,134,2.5,3,Japanese Grand Prix,-1735.724
-1 days +23:32:04.276000,18.4,53.7,1012.0,False,36.8,124,3.0,3,Japanese Grand Prix,-1675.724
-1 days +23:33:04.279000,18.4,52.5,1012.1,False,37.2,142,1.9,3,Japanese Grand Prix,-1615.721
-1 days +23:34:04.280000,18.5,53.2,1012.0,False,36.6,120,2.7,3,Japanese Grand Prix,-1555.72
-1 days +23:35:04.281000,18.6,53.9,1012.0,False,36.2,119,2.8,3,Japanese Grand Prix,-1495.719
-1 days +23:36:04.278000,18.5,52.9,1012.0,False,36.3,129,1.4,3,Japanese Grand Prix,-1435.722
-1 days +23:37:04.280000,18.5,53.2,1012.0,False,36.2,133,1.6,3,Japanese Grand Prix,-1375.72
-1 days +23:38:04.284000,18.5,52.2,1011.9,False,35.6,110,2.7,3,Japanese Grand Prix,-1315.716
-1 days +23:39:04.285000,18.5,52.8,1011.9,False,35.4,110,2.6,3,Japanese Grand Prix,-1255.715
-1 days +23:40:04.313000,18.5,53.0,1011.9,False,36.0,122,2.9,3,Japanese Grand Prix,-1195.687
-1 days +23:41:04.285000,18.5,52.5,1011.9,False,36.0,133,2.6,3,Japanese Grand Prix,-1135.715
-1 days +23:42:04.282000,18.5,52.8,1011.9,False,36.1,118,1.8,3,Japanese Grand Prix,-1075.718
-1 days +23:43:04.284000,18.4,53.9,1012.0,False,36.4,155,2.1,3,Japanese Grand Prix,-1015.716
-1 days +23:44:04.286000,18.4,53.4,1011.9,False,35.8,125,2.4,3,Japanese Grand Prix,-955.714
-1 days +23:45:04.283000,18.6,53.7,1011.9,False,36.2,148,1.8,3,Japanese Grand Prix,-895.717
-1 days +23:46:04.285000,18.4,53.7,1011.9,False,35.5,117,2.7,3,Japanese Grand Prix,-835.715
-1 days +23:47:04.292000,18.5,52.9,1011.9,False,36.2,144,2.9,3,Japanese Grand Prix,-775.708
-1 days +23:48:04.292000,18.5,52.5,1012.0,False,36.3,136,2.6,3,Japanese Grand Prix,-715.708
-1 days +23:49:04.289000,18.5,53.1,1011.9,False,36.3,113,2.2,3,Japanese Grand Prix,-655.711
-1 days +23:50:04.289000,18.4,53.2,1011.8,False,36.3,135,2.6,3,Japanese Grand Prix,-595.711
-1 days +23:51:04.294000,18.5,52.8,1011.8,False,35.8,129,3.0,3,Japanese Grand Prix,-535.706
-1 days +23:52:04.292000,18.4,51.6,1011.8,False,35.4,118,2.4,3,Japanese Grand Prix,-475.708
-1 days +23:53:04.291000,18.4,53.3,1011.8,False,35.3,121,2.9,3,Japanese Grand Prix,-415.709
-1 days +23:54:04.292000,18.5,53.0,1011.8,False,35.8,130,3.4,3,Japanese Grand Prix,-355.708
-1 days +23:55:04.291000,18.6,51.6,1011.7,False,36.5,121,2.8,3,Japanese Grand Prix,-295.709
-1 days +23:56:04.293000,18.6,52.3,1011.8,False,36.3,133,2.1,3,Japanese Grand Prix,-235.707
-1 days +23:57:04.296000,18.6,51.9,1011.7,False,36.1,119,1.9,3,Japanese Grand Prix,-175.704
-1 days +23:58:04.295000,18.6,53.6,1011.8,False,35.7,105,1.8,3,Japanese Grand Prix,-115.705
-1 days +23:59:04.296000,18.7,53.6,1011.8,False,36.6,121,2.0,3,Japanese Grand Prix,-55.704
0 days 00:00:04.301000,18.8,51.0,1011.8,False,36.7,147,3.0,3,Japanese Grand Prix,4.301
0 days 00:01:04.298000,18.8,52.2,1011.7,False,35.9,104,2.0,3,Japanese Grand Prix,64.298
0 days 00:02:04.301000,18.8,53.0,1011.8,False,36.9,120,3.1,3,Japanese Grand Prix,124.301
0 days 00:03:04.299000,18.8,53.5,1011.8,False,36.7,130,1.5,3,Japanese Grand Prix,184.299
0 days 00:04:04.302000,18.8,52.5,1011.8,False,36.6,121,2.0,3,Japanese Grand Prix,244.302
0 days 00:05:04.301000,18.8,52.6,1011.8,False,36.2,113,3.0,3,Japanese Grand Prix,304.301
0 days 00:06:04.301000,18.9,53.3,1011.7,False,36.8,150,3.2,3,Japanese Grand Prix,364.301
0 days 00:07:04.303000,18.8,53.1,1011.8,False,36.4,121,2.5,3,Japanese Grand Prix,424.303
0 days 00:08:04.304000,18.7,53.5,1011.8,False,36.6,118,1.8,3,Japanese Grand Prix,484.304
0 days 00:09:04.303000,18.8,53.8,1011.8,False,36.7,119,2.8,3,Japanese Grand Prix,544.303
0 days 00:10:04.302000,18.8,53.7,1011.9,False,36.6,131,2.3,3,Japanese Grand Prix,604.302
0 days 00:11:04.306000,18.9,53.4,1011.8,False,36.7,122,2.4,3,Japanese Grand Prix,664.306
0 days 00:12:04.307000,19.0,54.1,1011.9,False,36.6,151,2.3,3,Japanese Grand Prix,724.307
0 days 00:13:04.305000,18.9,53.9,1011.7,False,36.4,122,2.0,3,Japanese Grand Prix,784.305
0 days 00:14:04.304000,18.8,55.5,1011.7,False,36.7,124,2.1,3,Japanese Grand Prix,844.304
0 days 00:15:04.311000,18.9,55.3,1011.8,False,36.8,111,1.8,3,Japanese Grand Prix,904.311
0 days 00:16:04.306000,18.9,54.3,1011.7,False,36.7,143,1.5,3,Japanese Grand Prix,964.306
0 days 00:17:04.310000,18.9,53.9,1011.8,False,36.3,120,1.7,3,Japanese Grand Prix,1024.31
0 days 00:18:04.311999999,18.9,54.5,1011.7,False,36.0,112,2.1,3,Japanese Grand Prix,1084.311999999
0 days 00:19:04.318000,19.0,54.0,1011.8,False,36.5,104,0.4,3,Japanese Grand Prix,1144.318
0 days 00:20:04.312000,19.1,54.4,1011.8,False,36.4,135,2.9,3,Japanese Grand Prix,1204.312
0 days 00:21:04.313000,19.1,53.2,1011.8,False,36.4,128,2.3,3,Japanese Grand Prix,1264.313
0 days 00:22:04.312000,19.2,52.0,1011.8,False,36.0,95,1.4,3,Japanese Grand Prix,1324.312
0 days 00:23:04.314000,19.3,52.1,1011.8,False,35.7,120,2.6,3,Japanese Grand Prix,1384.314
0 days 00:24:04.315000,19.1,51.3,1011.8,False,35.7,130,1.3,3,Japanese Grand Prix,1444.315
0 days 00:25:04.317000,19.0,51.5,1011.8,False,35.4,104,1.2,3,Japanese Grand Prix,1504.317
0 days 00:26:04.316000,19.0,51.7,1011.8,False,35.3,144,2.7,3,Japanese Grand Prix,1564.316
0 days 00:27:04.322000,19.1,51.2,1011.7,False,34.6,120,2.3,3,Japanese Grand Prix,1624.322
0 days 00:28:04.323000,19.1,50.8,1011.8,False,34.3,120,2.5,3,Japanese Grand Prix,1684.323
0 days 00:29:04.317000,19.0,51.2,1011.8,False,34.6,126,2.0,3,Japanese Grand Prix,1744.317
0 days 00:30:04.318000,19.1,50.7,1011.7,False,34.0,142,1.5,3,Japanese Grand Prix,1804.318
0 days 00:31:04.321000,19.0,51.0,1011.7,False,34.0,127,2.5,3,Japanese Grand Prix,1864.321
0 days 00:32:04.324000,19.1,50.5,1011.9,False,33.7,82,1.3,3,Japanese Grand Prix,1924.324
0 days 00:33:04.326000,19.0,49.6,1011.9,False,34.1,117,0.6,3,Japanese Grand Prix,1984.326
0 days 00:34:04.323000,19.0,50.6,1011.8,False,33.8,151,2.0,3,Japanese Grand Prix,2044.323
0 days 00:35:04.322000,19.0,50.6,1011.8,False,33.6,56,1.2,3,Japanese Grand Prix,2104.322
0 days 00:36:04.324000,18.9,50.7,1011.7,False,33.3,133,1.2,3,Japanese Grand Prix,2164.324
0 days 00:37:04.322000,18.8,51.4,1011.6,False,33.2,98,1.2,3,Japanese Grand Prix,2224.322
0 days 00:38:04.324000,18.8,50.8,1011.8,False,33.4,44,0.7,3,Japanese Grand Prix,2284.324
0 days 00:39:04.329000,18.8,49.7,1011.7,False,33.4,135,2.1,3,Japanese Grand Prix,2344.329
0 days 00:40:04.323000,18.9,47.8,1011.8,False,32.9,133,2.6,3,Japanese Grand Prix,2404.323
0 days 00:41:04.332000,18.8,48.1,1011.7,False,32.5,126,2.3,3,Japanese Grand Prix,2464.332
0 days 00:42:04.327000,18.8,48.7,1011.7,False,32.8,100,1.3,3,Japanese Grand Prix,2524.327
0 days 00:43:04.321000,18.8,48.5,1011.7,False,32.2,24,1.7,3,Japanese Grand Prix,2584.321
0 days 00:44:04.326000,18.7,48.8,1011.7,False,32.5,78,1.2,3,Japanese Grand Prix,2644.326
0 days 00:45:04.329000,18.7,49.2,1011.7,False,32.7,131,2.2,3,Japanese Grand Prix,2704.329
0 days 00:46:04.331000,18.6,49.2,1011.7,False,32.2,58,1.8,3,Japanese Grand Prix,2764.331
0 days 00:47:04.333000,18.6,49.9,1011.7,False,32.6,116,0.9,3,Japanese Grand Prix,2824.333
0 days 00:48:04.330000,18.6,50.4,1011.6,False,32.9,163,0.7,3,Japanese Grand Prix,2884.33
0 days 00:49:04.330000,18.6,49.7,1011.7,False,32.7,165,1.6,3,Japanese Grand Prix,2944.33
0 days 00:50:04.332000,18.5,51.5,1011.7,False,32.7,107,0.4,3,Japanese Grand Prix,3004.332
0 days 00:51:04.321000,18.6,51.9,1011.6,False,32.7,124,1.5,3,Japanese Grand Prix,3064.321
0 days 00:52:04.336000,18.5,51.1,1011.6,False,32.7,152,2.1,3,Japanese Grand Prix,3124.336
0 days 00:53:04.335000,18.5,51.1,1011.7,False,32.9,121,1.3,3,Japanese Grand Prix,3184.335
0 days 00:54:04.336000,18.4,52.5,1011.7,False,32.9,182,0.7,3,Japanese Grand Prix,3244.336
0 days 00:55:04.335000,18.5,51.8,1011.7,False,32.8,120,1.5,3,Japanese Grand Prix,3304.335
0 days 00:56:04.338000,18.4,49.8,1011.7,False,32.7,154,2.4,3,Japanese Grand Prix,3364.338
0 days 00:57:04.339000,18.5,50.7,1011.7,False,32.3,106,2.0,3,Japanese Grand Prix,3424.339
0 days 00:58:04.341000,18.4,50.4,1011.7,False,32.6,137,2.3,3,Japanese Grand Prix,3484.341
0 days 00:59:04.341000,18.4,49.5,1011.7,False,32.3,144,3.1,3,Japanese Grand Prix,3544.341
0 days 01:00:04.340000,18.3,50.5,1011.7,False,32.2,136,2.5,3,Japanese Grand Prix,3604.34
0 days 01:01:04.511000,18.4,48.2,1011.7,False,32.6,148,2.6,3,Japanese Grand Prix,3664.511
0 days 01:02:04.342000,18.3,47.7,1011.7,False,32.3,122,2.3,3,Japanese Grand Prix,3724.342
0 days 01:03:04.344000,18.3,47.8,1011.7,False,32.4,126,2.2,3,Japanese Grand Prix,3784.344
0 days 01:04:04.341000,18.4,48.2,1011.7,False,32.4,132,2.6,3,Japanese Grand Prix,3844.341
0 days 01:05:04.343000,18.4,47.6,1011.7,False,32.1,135,0.8,3,Japanese Grand Prix,3904.343
0 days 01:06:04.345000,18.4,48.4,1011.7,False,31.9,125,3.5,3,Japanese Grand Prix,3964.345
0 days 01:07:04.346000,18.4,49.7,1011.7,False,32.0,129,1.9,3,Japanese Grand Prix,4024.346
0 days 01:08:04.351000,18.5,49.6,1011.7,False,31.7,344,1.4,3,Japanese Grand Prix,4084.351
0 days 01:09:04.348000,18.5,50.7,1011.6,False,32.0,133,2.0,3,Japanese Grand Prix,4144.348
0 days 01:10:04.348000,18.5,50.0,1011.7,False,31.5,140,1.1,3,Japanese Grand Prix,4204.348
0 days 01:11:04.350000,18.5,50.2,1011.7,False,31.5,188,0.6,3,Japanese Grand Prix,4264.35
0 days 01:12:04.359000,18.5,51.0,1011.6,False,31.4,113,1.2,3,Japanese Grand Prix,4324.359
0 days 01:13:04.346999999,18.3,51.1,1011.6,False,31.4,154,2.4,3,Japanese Grand Prix,4384.346999999
0 days 01:14:04.348000,18.2,51.7,1011.7,False,31.3,135,2.2,3,Japanese Grand Prix,4444.348
0 days 01:15:04.350000,18.1,52.4,1011.7,False,31.1,170,0.8,3,Japanese Grand Prix,4504.35
0 days 01:16:04.355000,18.0,53.7,1011.6,False,31.0,138,1.5,3,Japanese Grand Prix,4564.355
0 days 01:17:04.352000,17.9,54.3,1011.6,False,30.9,116,1.0,3,Japanese Grand Prix,4624.352
0 days 01:18:04.351000,17.9,55.6,1011.6,False,30.7,88,0.8,3,Japanese Grand Prix,4684.351
0 days 01:19:04.353000,17.9,55.8,1011.7,False,31.1,119,1.8,3,Japanese Grand Prix,4744.353
0 days 01:20:04.352000,17.9,54.7,1011.5,False,30.9,131,1.4,3,Japanese Grand Prix,4804.352
0 days 01:21:04.357000,17.8,55.5,1011.6,False,31.0,167,1.0,3,Japanese Grand Prix,4864.357
0 days 01:22:04.366000,17.8,55.9,1011.6,False,30.5,87,1.3,3,Japanese Grand Prix,4924.366
0 days 01:23:04.361000,17.8,55.7,1011.6,False,30.7,140,0.6,3,Japanese Grand Prix,4984.361
0 days 01:24:04.365000,18.1,55.4,1011.6,False,30.6,153,2.5,3,Japanese Grand Prix,5044.365
0 days 01:25:04.359000,17.8,55.6,1011.7,False,30.0,100,1.5,3,Japanese Grand Prix,5104.359
0 days 01:26:04.360000,17.9,57.1,1011.7,False,30.4,140,0.9,3,Japanese Grand Prix,5164.36
0 days 01:27:04.370000,17.9,57.3,1011.7,False,30.5,9,0.5,3,Japanese Grand Prix,5224.37
0 days 01:28:04.359000,18.0,57.2,1011.7,False,30.8,133,0.9,3,Japanese Grand Prix,5284.359
0 days 01:29:04.362000,18.0,56.5,1011.7,False,30.9,129,1.1,3,Japanese Grand Prix,5344.362
0 days 01:30:04.361000,18.0,56.6,1011.7,False,29.6,83,2.0,3,Japanese Grand Prix,5404.361
0 days 01:31:04.359000,18.0,56.6,1011.8,False,30.2,104,0.9,3,Japanese Grand Prix,5464.359
0 days 01:32:04.368000,17.9,57.4,1011.8,False,30.8,91,0.8,3,Japanese Grand Prix,5524.368
0 days 01:33:04.362000,17.9,56.8,1011.7,False,30.5,38,0.9,3,Japanese Grand Prix,5584.362
0 days 01:34:04.374000,17.9,57.3,1011.8,False,30.2,81,1.3,3,Japanese Grand Prix,5644.374
0 days 01:35:04.384000,17.9,57.8,1011.7,False,30.9,110,0.9,3,Japanese Grand Prix,5704.384
0 days 01:36:04.398000,18.0,57.6,1011.8,False,30.5,146,1.4,3,Japanese Grand Prix,5764.398
0 days 01:37:04.413000,18.0,57.9,1011.7,False,30.6,128,1.5,3,Japanese Grand Prix,5824.413
0 days 01:38:04.412000,17.8,59.2,1011.8,False,30.2,113,1.9,3,Japanese Grand Prix,5884.412
0 days 01:39:04.431000,17.7,59.7,1011.7,False,30.3,134,2.8,3,Japanese Grand Prix,5944.431
0 days 01:40:04.416000,17.6,59.8,1011.8,False,30.0,107,1.5,3,Japanese Grand Prix,6004.416
0 days 01:41:04.421000,17.4,61.3,1011.8,False,29.9,122,1.8,3,Japanese Grand Prix,6064.421
0 days 01:42:04.418000,17.4,61.5,1011.8,False,30.0,133,0.9,3,Japanese Grand Prix,6124.418
0 days 01:43:04.419000,17.3,62.5,1011.8,False,29.8,57,0.3,3,Japanese Grand Prix,6184.419
0 days 01:44:04.425000,17.3,62.8,1011.8,False,30.0,0,0.0,3,Japanese Grand Prix,6244.425
0 days 01:45:04.422000,17.3,61.8,1011.8,False,29.7,136,1.9,3,Japanese Grand Prix,6304.422
0 days 01:46:04.417000,17.3,60.9,1011.8,False,29.2,100,1.2,3,Japanese Grand Prix,6364.417
-1 days +23:06:48.460000,25.7,76.2,1016.2,False,34.9,162,1.5,4,Miami Grand Prix,-3191.54
-1 days +23:07:48.447000,25.7,76.4,1016.2,False,35.0,95,0.7,4,Miami Grand Prix,-3131.553
-1 days +23:08:48.456000,25.8,75.9,1016.2,False,34.7,33,0.6,4,Miami Grand Prix,-3071.544
-1 days +23:09:48.450000,25.9,75.9,1016.2,False,35.3,30,1.1,4,Miami Grand Prix,-3011.55
-1 days +23:10:48.460000,25.9,76.7,1016.2,False,35.2,79,0.8,4,Miami Grand Prix,-2951.54
-1 days +23:11:48.460000,26.0,76.3,1016.1,False,35.5,76,1.5,4,Miami Grand Prix,-2891.54
-1 days +23:12:48.469000,25.8,76.0,1016.2,False,35.4,0,0.0,4,Miami Grand Prix,-2831.531
-1 days +23:13:48.451000,25.9,76.6,1016.2,False,35.0,139,1.4,4,Miami Grand Prix,-2771.549
-1 days +23:14:48.463000,25.8,75.9,1016.2,False,35.3,92,0.6,4,Miami Grand Prix,-2711.537
-1 days +23:15:48.457000,25.8,75.9,1016.1,False,34.9,57,0.9,4,Miami Grand Prix,-2651.543
-1 days +23:16:48.461000,25.7,76.4,1016.1,False,35.2,144,0.7,4,Miami Grand Prix,-2591.539
-1 days +23:17:48.466000,25.8,75.8,1016.2,False,35.3,150,0.6,4,Miami Grand Prix,-2531.534
-1 days +23:18:48.462000,26.0,73.4,1016.1,False,33.8,151,3.0,4,Miami Grand Prix,-2471.538
-1 days +23:19:48.467000,26.1,74.1,1016.1,False,34.4,155,2.4,4,Miami Grand Prix,-2411.533
-1 days +23:20:48.457000,26.0,74.6,1016.1,False,34.3,162,1.4,4,Miami Grand Prix,-2351.543
-1 days +23:21:48.469000,26.0,75.1,1016.1,False,34.9,166,0.6,4,Miami Grand Prix,-2291.531
-1 days +23:22:48.460000,26.1,75.7,1016.0,False,35.3,128,0.9,4,Miami Grand Prix,-2231.54
-1 days +23:23:48.472000001,26.1,74.6,1016.0,False,35.5,149,0.6,4,Miami Grand Prix,-2171.527999999
-1 days +23:24:48.458000,26.1,73.9,1016.0,False,35.5,134,1.7,4,Miami Grand Prix,-2111.542
-1 days +23:25:48.485000001,26.4,72.5,1016.0,False,35.8,53,0.9,4,Miami Grand Prix,-2051.514999999
-1 days +23:26:48.467000,26.4,72.9,1016.0,False,35.8,44,0.4,4,Miami Grand Prix,-1991.533
-1 days +23:27:48.461000,26.5,72.4,1016.0,False,35.2,42,0.5,4,Miami Grand Prix,-1931.539
-1 days +23:28:48.475000,26.5,72.6,1016.0,False,35.8,26,0.3,4,Miami Grand Prix,-1871.525
-1 days +23:29:48.477000,26.5,73.7,1016.0,False,35.8,141,0.4,4,Miami Grand Prix,-1811.523
-1 days +23:30:48.470000,26.5,72.6,1015.9,False,35.6,125,2.7,4,Miami Grand Prix,-1751.53
-1 days +23:31:48.477000,26.4,72.0,1015.9,False,34.8,117,2.5,4,Miami Grand Prix,-1691.523
-1 days +23:32:48.478000,26.4,73.6,1015.9,False,35.8,141,1.1,4,Miami Grand Prix,-1631.522
-1 days +23:33:48.479000,26.4,72.3,1015.8,False,35.6,145,1.1,4,Miami Grand Prix,-1571.521
-1 days +23:34:48.473000,26.4,70.9,1015.8,False,35.7,78,0.6,4,Miami Grand Prix,-1511.527
-1 days +23:35:48.479000,26.5,70.4,1015.8,False,33.5,152,3.2,4,Miami Grand Prix,-1451.521
-1 days +23:36:48.470000,26.5,70.5,1015.8,False,35.5,139,1.0,4,Miami Grand Prix,-1391.53
-1 days +23:37:48.479000,26.4,70.7,1015.8,False,35.5,134,2.1,4,Miami Grand Prix,-1331.521
-1 days +23:38:48.486000,26.3,71.2,1015.8,False,34.4,166,1.5,4,Miami Grand Prix,-1271.514
-1 days +23:39:48.482000,26.3,71.4,1015.8,False,34.7,161,0.7,4,Miami Grand Prix,-1211.518
-1 days +23:40:48.483000,26.3,72.6,1015.8,False,35.4,121,0.9,4,Miami Grand Prix,-1151.517
-1 days +23:41:48.472000,26.4,71.9,1015.9,False,35.6,161,0.9,4,Miami Grand Prix,-1091.528
-1 days +23:42:48.472000,26.4,72.0,1016.0,False,35.9,92,0.8,4,Miami Grand Prix,-1031.528
-1 days +23:43:48.487000,26.4,71.8,1015.9,False,35.7,85,1.4,4,Miami Grand Prix,-971.513
